var_id	product_id	SKU	GTIN	MPN	RRP	POA	SellPrice1	sellprice2	sellprice3	sellprice4	mblimit1	mblimit2	mblimit3	costprice	stockitem	stock	stocktext	weight	oos	shippingquote	cond	WAS	attributevals	vtitle	lowstock	varprimary	enquire
884	812	jmi1			0	0	279	0	0	0	0	0	0	0	1	1	some stock text message here	0	0	0	new	500	NULL		0	1	1
885	813	test2			0	0	0	0	0	0	0	0	0	0	1	1		250	0	0	new	1000	NULL		0	1	0
886	813	test22			0	1	200	0	0	0	0	0	0	0	1	0		300	0	0	new	1500	NULL	test2	0	1	0
887	814	456456			0	0	44	0	0	0	0	0	0	0	1	0		0	0	0	new	2000	NULL		0	1	0
888	815	GLPS			3000	0	2469	0	0	0	0	0	0	0	0	1	 In-Stock now and ready to ship	0	0	0	new	2895	NULL	Gibson Les Paul Standard Premium Quilt	0	1	0
889	816	DX1 E			0	0	699	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	Martin DX1 E Acoustic Guitar	0	1	0
891	817	ace1			333	0	33	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	default	0	1	0
892	818	df			0	0	34	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	default	0	1	0
893	820	sku222			0	1	500	0	0	0	0	0	0	0	1	1	to order 2-3 weeks	3000	0	0	new	599	NULL	default	0	1	0
894	821	stock1			0	0	2500	0	0	0	0	0	0	0	1	1		100	0	0	new	0	NULL	default	0	1	0
895	822	JMIWOOD			0	0	299	0	0	0	0	0	0	0	0	1		1	0	0	new	0	NULL	default	0	1	0
896	823	JMI1.5			0	0	249	0	0	0	0	0	0	0	1	1		1	0	0	new	0	NULL	default	0	1	0
897	824	JMIMKII			0	0	229	0	0	0	0	0	0	0	1	1		1	0	0	new	0	NULL	default	0	1	0
898	825	324234			0	0	55	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	default	0	1	0
899	827	JMIMKIIPRO			0	0	239	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	default	0	1	0
900	828	JMIMKIMETAL			0	0	249	0	0	0	0	0	0	0	1	1		1	0	0	new	0	NULL	default	0	1	0
901	829	JMIMICKRON			0	0	369	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	default	0	1	1
902	830	JMISTUD2			0	0	249	0	0	0	0	0	0	0	1	1		1	0	0	new	0	NULL	default	0	1	1
903	832	JMIRANG			0	0	179	0	0	0	0	0	0	0	1	1		1	0	0	new	0	NULL	default	0	1	0
904	832	JMIRANGMULL			0	0	259	0	0	0	0	0	0	0	1	1		1	0	0	new	0	NULL	JMI Mullard Loaded Rangemaster 	0	0	0
906	833	JMIMULLGOLDPROMKII			0	0	399	0	0	0	0	0	0	0	1	1		1	0	0	new	0	NULL	default	0	1	1
907	834	HW20H			1620	0	1377	0	0	0	0	0	0	0	1	1		25	0	0	new	0	NULL	default	0	1	1
908	835	HW20C112			1923	0	1635	0	0	0	0	0	0	0	1	1		30	1	0	new	0	NULL	Hiwatt Custom 20 1x12 Combo	0	1	1
909	835	HW20C210			1965	0	1670	0	0	0	0	0	0	0	1	1		30	1	0	new	0	NULL	Hiwatt Custom 20 Combo 2x10	0	0	1
910	836	HWSSH			2036	0	1730	0	0	0	0	0	0	0	1	1		25	0	0	new	0	NULL	default	0	1	1
911	837	HSSC			2589	0	2199	0	0	0	0	0	0	0	1	1		35	0	0	new	0	NULL	default	0	1	1
912	838	HWSSD50H			2031	0	1726	0	0	0	0	0	0	0	1	1		30	1	0	new	0	NULL	Hiwatt SSD 50W Signature Series Head	0	0	1
913	838	HWSSD100H			2197	0	1867	0	0	0	0	0	0	0	1	1		30	0	0	new	0	NULL	Hiwatt SSD 100W Signature Series Head	0	1	1
914	839	HWSSP50H			2094	0	1779	0	0	0	0	0	0	0	1	1		30	1	0	new	0	NULL	Hiwatt SSD 50W Signature Series Head	0	0	1
915	839	HWSSP100H			2277	0	1935	0	0	0	0	0	0	0	1	1		30	0	0	new	0	NULL	Hiwatt SSD 100W Signature Series Head	0	1	1
916	840	64BURMARV			0	1	4999	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	1
917	841	65FENJAZ			0	0	4999	0	0	0	0	0	0	0	1	0		0	1	0	new	0	NULL	1965 Fender Jazzmaster	0	1	0
918	842	FEN72PLH			0	0	1999	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	1972 Fender Precision Bass Left Handed	0	1	0
919	843	68TELBL			0	0	4999	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	0
920	844	FENKOACLAS			0	0	2999	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
921	845	59FENST			0	0	14999	0	0	0	0	0	0	0	1	1		0	1	0	new	0	NULL	default	0	1	0
922	846	GALLCH			0	0	1599	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
923	847	GIBCUSTFLY			0	0	3499	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
925	850	GIB61RE			0	0	1299	0	0	0	0	0	0	0	1	1		0	1	0	new	0	NULL	default	0	1	0
926	851	GIBL7			0	0	3499	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
927	852	GIBLP79CU			0	0	1499	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
928	853	GIBLPTRADLB			0	0	1499	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
929	854	GIBLPTRADLH			1899	0	1295	0	0	0	0	0	0	0	1	0		10	0	0	new	1599	NULL	default	0	1	0
930	855	GRETCOUNTCLUB			0	0	4999	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
931	856	IBJCRGSS			0	0	2999	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
933	858	IBUV7PWH			0	0	1799	0	0	0	0	0	0	1799	1	1		10	1	0	new	0	NULL	default	0	1	0
934	859	MARTD28EP			0	0	4999	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
935	860	PRS513DCS			0	0	3750	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
936	861	PRSCUST24ART			0	0	2999	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
937	862	FEN79ANTHT			0	0	0	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	1
938	863	FENHEAVRELDR			0	1	1	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	1
939	864	FEN65NOSBL			0	0	2399	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
940	865	FEN65RELLPB			0	0	1799	0	0	0	0	0	0	0	1	0		0	1	0	new	0	NULL	default	0	1	0
941	866	FENCUSTAGSTR			0	0	1899	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
942	867	FENCS56STEJ			0	0	2999	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
943	868	FEN79ANN			0	0	1899	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	0
944	869	FEN80TELE			0	0	1699	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
945	870	FENSRV			0	0	1899	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	0
946	871	PRSPRIVMC			0	1	5999	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	1
947	872	FENCUTDAKRED			0	0	1899	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
948	873	EBMMSTERAB			0	1	1299	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	1
949	875	FEN57RIBLK			0	0	1199	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
950	876	FEN57RIIS			0	0	1199	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
951	877	FEN57RISG			0	0	1199	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	0
952	878	FEN57RIAG			0	0	1199	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	0
953	879	FEN79STRIP			0	0	1299	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
954	880	FEN79MBST			0	0	1899	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
955	882	FEN79TRANSR			0	0	1599	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
956	883	FEN73ST			0	0	3999	0	0	0	0	0	0	0	0	0		10	1	0	new	0	NULL	default	0	1	0
957	884	79FENBLK			0	0	1699	0	0	0	0	0	0	1699	1	1		0	1	0	new	0	NULL	default	0	1	0
958	881	FEN79MAR			0	0	1799	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	0
959	874	FEN62RISG			0	0	1199	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
960	849	GIB61			0	1	4999	0	0	0	0	0	0	0	0	1		10	1	0	new	0	NULL	default	0	1	1
961	885	test1			0	0	1	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
962	886	FEN54ORIG			0	1	35000	0	0	0	0	0	0	0	1	0		10	1	1	new	0	NULL	1954 Fender Stratocaster Original	0	1	1
963	887	FEN54CS			0	1	3799	0	0	0	0	0	0	0	1	1		10	1	1	new	0	NULL	default	0	1	1
964	888	BUR65PROTO			0	1	14999	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	1
965	889	GIB64ES			0	1	18999	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
966	890	GIBES150			0	0	2499	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
967	891	4GRETCG			0	0	4950	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	0
968	892	56HOFCOMM			0	0	2299	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
969	893	CRUCLASB			0	0	2499	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
970	894	CRUISCLASSBLK			0	0	2499	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
971	895	CRUSISHOW			0	0	3999	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	0
972	896	GIBLPJNR60			0	1	4999	0	0	0	0	0	0	0	1	1		0	1	0	new	0	NULL	default	0	1	0
973	897	BURSPLTSON			0	0	1399	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	default	0	1	0
974	898	BALBABBIS			0	0	1399	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
975	899	Baldoubsix			0	0	1599	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
976	900	BURTR2			0	0	2499	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
977	901	BALVIB			0	0	1999	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	0	0
978	902	FRAMSOR			0	0	799	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	0
979	903	61GRETCOUNTCLUB			0	0	2999	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
980	904	HOFGAG			0	0	999	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
981	905	HOFSEN			0	0	999	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
982	906	HOFPRES			0	0	1199	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
983	907	HOF461			0	0	1199	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	default	0	1	0
984	908	HAYWHTCLOUD			0	0	1199	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	0
985	910	MFSIG			0	0	849	0	0	0	0	0	0	0	1	0		0	1	0	new	0	NULL	default	0	1	0
986	911	GRANTTEL			0	0	549	0	0	0	0	0	0	549	1	1		10	0	0	new	0	NULL	default	0	1	0
987	912	SUPBER			0	0	1100	0	0	0	0	0	0	0	1	0		0	1	0	new	0	NULL	default	0	1	0
988	913	SUPBEL			0	0	900	0	0	0	0	0	0	0	1	0		0	1	0	new	0	NULL	default	0	1	0
989	914	YAMSGVYEL			0	0	1099	0	0	0	0	0	0	0	0	0		10	1	0	new	0	NULL	default	0	1	0
990	915	YAMSGVBLK			0	0	899	0	0	0	0	0	0	0	0	0		10	1	0	new	0	NULL	default	0	1	0
991	916	YAMSGVDLX			0	0	1099	0	0	0	0	0	0	0	0	1		0	1	0	new	0	NULL	default	0	1	0
992	917	YAMSGVDLXGR			0	0	1099	0	0	0	0	0	0	0	0	1		10	1	0	new	0	NULL	default	0	1	0
993	918	YAMSGVRD			0	0	999	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	0
994	919	YAMSGV12			0	0	999	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
995	920	CAIRSG			0	0	749	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
996	921	CAIRNSENT			0	0	799	0	0	0	0	0	0	799	1	1		10	0	0	new	0	NULL	default	0	1	0
997	922	CAIRNSTUD			0	0	699	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	0
998	923	TEISSPEC2			0	0	1099	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
999	924	DEFJU			0	0	899	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
1000	925	SUPSAH			0	0	949	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	0
1001	926	ROGARCH			0	0	999	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
1002	927	DANLONG			0	0	849	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	default	0	1	0
1003	928	EKOFLOR			0	0	849	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	default	0	1	0
1004	929	DANSHORT			0	0	849	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	0
1005	930	EKO700V4			0	0	999	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	default	0	1	0
1006	931	Eko820V400			0	0	999	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	default	0	1	0
1007	932	JMIBUZZ			0	0	249	0	0	0	0	0	0	0	1	1		1	0	0	new	0	NULL	default	0	1	0
1008	933	MARSCRIPT			0	0	29	0	0	0	0	0	0	0	1	50		0.1	0	0	new	0	NULL	default	0	1	0
1009	934	MARSHVOLT			0	0	15	0	0	0	0	0	0	0	1	1		0.5	0	0	new	0	NULL	default	0	1	0
1010	935	MARJTMPAN			0	0	69	0	0	0	0	0	0	0	1	1		1	0	0	new	0	NULL	default	0	1	0
1011	936	MARJMPPLEXFP			0	0	69	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	default	0	1	0
1012	937	MARJMPJTMREAR			0	0	69	0	0	0	0	0	0	0	1	10		1	0	0	new	0	NULL	default	0	1	0
1013	938	MARJTM45BBPAN			0	0	69	0	0	0	0	0	0	0	1	1		1	0	0	new	0	NULL	default	0	1	0
1014	939	MARWHITEPAN			0	0	69	0	0	0	0	0	0	0	1	1		1	0	0	new	0	NULL	default	0	1	0
1015	940	MARRSGC			0	0	120	0	0	0	0	0	0	0	1	50		1	0	0	new	0	NULL	default	0	1	0
1016	941	VOXVENTBLK			0	0	25	0	0	0	0	0	0	0	1	25		0.5	0	0	new	0	NULL	default	0	1	0
1017	942	DALLRANG			149	0	129	0	0	0	0	0	0	0	1	10		1	0	0	new	0	NULL	default	0	1	0
1018	943	DALLTONMKI			149	0	139	0	0	0	0	0	0	0	1	1		1	0	0	new	0	NULL	default	0	1	0
1019	944	DALTONMKI			149	0	139	0	0	0	0	0	0	0	1	1		1	0	0	new	0	NULL	default	0	1	0
1020	945	VOXBEIGE			0	0	30	0	0	0	0	0	0	0	1	100		1	0	0	new	0	NULL	default	0	1	0
1021	946	VOXSBLACKTOL			0	0	30	0	0	0	0	0	0	0	1	100		0	0	0	new	0	NULL	default	0	0	0
1022	947	VOXHIWTOL			0	0	25	0	0	0	0	0	0	0	1	100		1	0	0	new	0	NULL	default	0	1	0
1023	948	MARBLKLEV			0	0	30	0	0	0	0	0	0	0	1	100		1	0	0	new	0	NULL	default	0	1	0
1024	949	MARSHREDTOL			0	0	30	0	0	0	0	0	0	0	1	100		1	0	0	new	0	NULL	default	0	1	0
1025	950	MARWHITOL			0	0	30	0	0	0	0	0	0	0	1	100		1	0	0	new	0	NULL	default	0	1	0
1026	951	HWGC			0	0	90	0	0	0	0	0	0	0	1	100		1	0	0	new	0	NULL	default	0	1	0
1027	952	WEMGC			0	0	99	0	0	0	0	0	0	0	1	10		1	1	0	new	0	NULL	default	0	1	0
1028	953	BBINSEC			0	1	1000	0	0	0	0	0	0	0	1	1		5	1	0	new	0	NULL	default	0	1	1
1029	954	64VOXT^##bclose##RIG			0	0	2999	0	0	0	0	0	0	0	1	1		0	0	1	new	0	NULL	default	0	1	1
1030	955	GREYDAFF			0	1	1000	0	0	0	0	0	0	0	1	1		1	0	0	new	0	NULL	default	0	1	1
1031	956	DALLRANG66			0	1	1000	0	0	0	0	0	0	0	1	1		1	1	0	new	0	NULL	default	0	1	1
1032	957	60burst			0	1	69500	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	1
1033	958	64RICEX325			0	1	9800	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	1
1034	959	64FENSTLPB			0	1	25000	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	1
1035	960	63STLHFIE			0	1	1000000	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	1
1036	961	FEN61ST			0	1	100000	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	1
1037	963	68J200			0	1	66666	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	default	0	1	1
1038	964	61GIBSGJR			0	1	1000000	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	1
1039	965	58ES			0	1	28000	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	1
1040	966	63HOFVBASS			0	1	1000000	0	0	0	0	0	0	0	0	1		10	1	0	new	0	NULL	default	0	1	1
1041	967	GIBLEGR			0	1	100000	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	default	0	1	1
1042	968	59FENTEL			0	1	1000000	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	1
1043	969	58GIBGT			0	1	1000000	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	1
1044	970	68GIBLPCU			0	1	1000000	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	1
1045	971	64GIB345			0	1	100000	0	0	0	0	0	0	0	1	1		10	1	0	new	0	NULL	default	0	1	1
1046	972	59ES3352			0	1	100000	0	0	0	0	0	0	0	1	1		0	1	0	new	0	NULL	default	0	1	1
1047	973	FEN52TELE			0	1	1000000	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	1
1048	974	FENPFBASS			0	1	100000	0	0	0	0	0	0	0	1	1		30	1	0	new	0	NULL	default	0	1	1
1049	975	69MARPOP			0	1	100000	0	0	0	0	0	0	0	1	1		35	0	0	new	0	NULL	default	0	1	1
1050	976	MAR50ST			0	1	10000	0	0	0	0	0	0	0	1	1		0	0	1	new	0	NULL	default	0	1	1
1051	977	MAR20ST			0	1	10000	0	0	0	0	0	0	0	1	1		0	0	1	new	0	NULL	default	0	1	1
1052	978	63MARMETBA			0	1	0	0	0	0	0	0	0	0	1	1		30	0	0	new	0	NULL	default	0	1	1
1053	979	63MARSFMETBA			0	1	0	0	0	0	0	0	0	0	1	1		30	0	0	new	0	NULL	default	0	1	1
1054	980	71FENTWREV			0	0	1699	0	0	0	0	0	0	0	1	1		35	1	0	new	0	NULL	default	0	1	0
1055	981	57FENPRO			0	1	100000	0	0	0	0	0	0	0	1	1		0	1	0	new	0	NULL	default	0	1	1
1056	982	64FENDLXREV			0	0	2700	0	0	0	0	0	0	0	1	1		35	0	0	new	0	NULL	default	0	1	0
1057	983	HWCUST50H			1940	0	1650	0	0	0	0	0	0	0	1	1		30	1	0	new	0	NULL	default	0	1	0
1058	984	HWCUST100H			2155	0	1832	0	0	0	0	0	0	0	1	1		30	0	0	new	0	NULL	default	0	1	0
1059	985	HWSSJ			2465	0	2096	0	0	0	0	0	0	0	1	1		30	0	0	new	0	NULL	default	0	1	0
1060	986	HWCU200H			2558	0	2175	0	0	0	0	0	0	0	1	1		35	0	0	new	0	NULL	default	0	1	0
1061	987	HWCU400H			3547	0	3015	0	0	0	0	0	0	0	1	1		35	1	0	new	0	NULL	default	0	1	0
1062	988	HWCU50BUL112			2226	0	1892	0	0	0	0	0	0	0	1	1		35	1	0	new	0	NULL	default	0	1	0
1063	989	HWCU50COM			2470	0	2099	0	0	0	0	0	0	0	1	1		35	1	0	new	0	NULL	default	0	1	0
1064	990	HWSSP50112			2226	0	1892	0	0	0	0	0	0	0	1	1		35	1	0	new	0	NULL	Hiwatt SSP 50W 1x12 Combo	0	0	0
1065	990	HWSSP50212			2470	0	2100	0	0	0	0	0	0	0	1	1		35	1	0	new	0	NULL	Hiwatt SSP 50W 2x12 Combo	0	1	0
1066	991	HWSSD50C112			2326	0	1978	0	0	0	0	0	0	0	1	1		35	1	0	new	0	NULL	default	0	0	0
1067	991	HWSSD50C212			2558	0	2175	0	0	0	0	0	0	0	1	1		35	1	0	new	0	NULL	Hiwatt SSD Custom 50 2x12	0	1	0
1068	992	HW212F			874	0	743	0	0	0	0	0	0	0	1	1		35	0	0	new	0	NULL	Hiwatt Fane loaded 2x12	0	1	0
1069	992	HW212C			577	0	490	0	0	0	0	0	0	0	1	1		35	0	0	new	0	NULL	Hiwatt Celestion loaded 2x12 Cab	0	0	0
1070	993	HW4123F			1180	0	999	0	0	0	0	0	0	0	1	1		45	0	0	new	0	NULL	Hiwatt Fane loaded 4x12	0	1	0
1071	993	HW4123C			954	0	812	0	0	0	0	0	0	0	1	1		45	0	0	new	0	NULL	Hiwatt Celestion loaded 4x12 Cab	0	0	0
1072	994	SF412			1464	0	1245	0	0	0	0	0	0	0	1	1		50	1	0	new	0	NULL	default	0	1	0
1073	995	SF212			1098	0	934	0	0	0	0	0	0	0	1	1		40	1	0	new	0	NULL	default	0	1	0
1074	996	HW115C			807	0	686	0	0	0	0	0	0	0	1	1		24	0	0	new	0	NULL	Hiwatt 1x15 Celestion Loaded	0	0	0
1075	996	HW115F			999	0	849	0	0	0	0	0	0	0	1	1		24	0	0	new	0	NULL	Hiwatt 1x15 Fane Loaded	0	1	0
1076	997	HW410C			1100	0	935	0	0	0	0	0	0	0	1	1		48.5	1	0	new	0	NULL	Hiwatt 4x10 Celestion Loaded	0	1	0
1077	997	HW410F			1324	0	1125	0	0	0	0	0	0	0	1	1		48.5	1	0	new	0	NULL	Hiwatt 4x10 Fane Loaded	0	0	0
1078	998	HWFRC			1914	0	1627	0	0	0	0	0	0	0	1	1		70	1	0	new	0	NULL	Hiwatt Full Range Cab Celestion Loaded	0	1	0
1079	998	HWFRF			2178	0	1852	0	0	0	0	0	0	0	1	1		70	1	0	new	0	NULL	Hiwatt Full Range Cab Fane Loaded	0	0	0
1080	999	TPOMRC			1299	0	1599	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	0
1081	1000	TPOMRCLH			1299	0	999	0	0	0	0	0	0	0	1	1		0	0	0	new	0	NULL	default	0	1	0
1082	1001	JMI4BLK			0	0	879	0	0	0	0	0	0	0	1	1	Custom order. Shipping dates will be give	25	0	0	new	0	NULL	JMI 4 Black	0	1	0
1083	1001	JMI4F			0	0	879	0	0	0	0	0	0	0	1	1	Custom Order. Shipping dates will be given	25	0	0	new	0	NULL	JMI 4 Fawn	0	0	0
1084	1002	JMI10BLK			0	0	1429	0	0	0	0	0	0	1429	1	1	Custom Order. Shipping dates will be given	35	0	0	new	0	NULL	JMI 10 Black	0	1	0
1085	1002	JMI10F			0	0	1429	0	0	0	0	0	0	1429	1	1	Custom Order. Shipping dates will be given	35	0	0	new	0	NULL	JMI 10 Fawn	0	0	0
1086	1003	JMI15BLKC			0	0	1679	0	0	0	0	0	0	0	1	1	Custom Order. Shipping dates will be given	0	0	0	new	0	NULL	JMI 15 Black	0	1	0
1087	1003	JMI15FC			0	0	1679	0	0	0	0	0	0	0	1	1	Custom Order. Shipping dates will be given	0	0	0	new	0	NULL	JMI 15 Fawn	0	0	0
1088	1004	JMITV154W			0	0	2499	0	0	0	0	0	0	0	1	1	Custom Order. Shipping dates will be given	35	0	0	new	0	NULL	JMI TV Front 15/4 White	0	1	0
1089	1004	JMITV154F			0	0	2499	0	0	0	0	0	0	0	1	1	Custom Order. Shipping dates will be given	35	0	0	new	0	NULL	JMI TV Front 15/4 Fawn	0	0	0
1091	962	74sup			0	1	1000000	0	0	0	0	0	0	0	1	0		10	1	0	new	0	NULL	default	0	1	1
1092	909	MFSW			0	1	1000	0	0	0	0	0	0	0	1	1		10	0	0	new	0	NULL	default	0	1	1
1093	1005	JMI30BLKC			0	0	2019	0	0	0	0	0	0	0	1	1	Custom Order. Shipping dates will be given	0	0	0	new	0	NULL	default	0	1	0
1094	1005	JMI30FC			0	0	2019	0	0	0	0	0	0	0	1	1	Custom Order. Shipping dates will be given	0	0	0	new	0	NULL	JMI 30 Fawn	0	0	0
1095	1005	JMI30TBBLKC			0	0	2399	0	0	0	0	0	0	0	1	1	Custom order, shipping dates will be given	35	0	0	new	0	NULL	JMI 30 Black With Top Boost 	0	0	0
1096	1005	JMI30TBFC			0	0	2399	0	0	0	0	0	0	0	1	1	Custom order, Shipping dates will be given	35	0	0	new	0	NULL	JMI 30 Fawn with Top Boost	0	0	0
1097	1006	JMI100BLK			0	0	1349	0	0	0	0	0	0	0	1	1	Custom Order. Shipping dates will be given	25	0	0	new	0	NULL	JMI 100 Head Black	0	1	0
1098	1006	JMI100F			0	0	1349	0	0	0	0	0	0	0	1	1	Custom Order. Shipping dates will be given	25	0	0	new	0	NULL	JMI 100 Head Fawn	0	0	0
1099	1007	JMI15HBLK			0	0	1569	0	0	0	0	0	0	0	1	1	Custom Order. Shipping dates will be given	25	0	0	new	0	NULL	JMI 15 Head Black	0	1	0
1100	1007	JMI15HFa			0	0	1569	0	0	0	0	0	0	0	1	1	Custom Order. Shipping dates will be given	25	0	0	new	0	NULL	JMI 15 Head Fawn	0	0	0
1101	1008	JMI306HBLK			0	0	1809	0	0	0	0	0	0	0	1	1	Custom Order. Shipping dates will be given	25	0	0	new	0	NULL	JMI 30/6 Head Black	0	1	0
1102	1008	JMI306HF			0	0	1809	0	0	0	0	0	0	0	1	1	Custom Order. Shipping dates will be given	25	0	0	new	0	NULL	JMI 30/6 Head Fawn	0	0	0
1103	1009	JMITBRBLK			0	0	819	0	0	0	0	0	0	0	1	1	Custom Order. Shipping dates will be given	10	0	0	new	0	NULL	JMI Top Boost &amp; Reverb Unit Black	0	1	0
1104	1009	JMITBRF			0	0	819	0	0	0	0	0	0	0	1	1	Custom Order. Shipping dates will be given	10	0	0	new	0	NULL	JMI Top Boost &amp; Reverb Unit Fawn	0	0	0
